1,10,122,44,658,500
1,11,122,44,658,500
1,12,122,44,658,500
1,11, 51,02, 97, 50
1,12, 51,02, 97, 50
1,13, 51,02, 97, 50
1,12,  141, 556,  262,   -9
1,13,  141, 556,  262,   -9
1,14,  141, 556,  262,   -9
1,13,457,90,424,290
1,14,457,90,424,290
1,15,457,90,424,290
1,14, 59,10,178,466
1,15, 59,10,178,466
1,16, 59,10,178,466
1,15,542,79,565,164
1,16,542,79,565,164
1,17,542,79,565,164
1,16,368,41,392,356
1,17,368,41,392,356
1,18,368,41,392,356
1,17, 87,94,271,270
1,18, 87,94,271,270
1,19, 87,94,271,270
1,18,696,09,700,466
1,19,696,09,700,466
1,20,696,09,700,466
1,19, 174, 97, 171,  96
1,20, 174, 97, 171,  96
1,21, 174, 97, 171,  96
1,1,632,83,628,282
1,2,632,83,628,282
1,3,632,83,628,282
1,2, 330,472, 626, -94
1,3, 330,472, 626, -94
1,4, 330,472, 626, -94
1,3,698,24,696,225
1,4,698,24,696,225
1,5,698,24,696,225
1,4,135,40,212,221
1,5,135,40,212,221
1,6,135,40,212,221
1,5,165,11,185,500
1,6,165,11,185,500
1,7,165,11,185,500
1,6,637,13,554,424
1,7,637,13,554,424
1,8,637,13,554,424
1,7,579,37,-23,532
1,8,579,37,-23,532
1,9,579,37,-23,532
1,8,264,11,245,499
1,9,264,11,245,499
1,10,264,11,245,499
1,9,496,15,356,344
1,10,496,15,356,344
1,11,496,15,356,344
1,10,122,44,658,500
1,11,122,44,658,500
1,12,122,44,658,500
1,11, 51,02, 97, 50
1,12, 51,02, 97, 50
1,13, 51,02, 97, 50
1,12,  141, 556,  262,   -9
1,13,  141, 556,  262,   -9
1,14,  141, 556,  262,   -9
1,13,457,90,424,290
1,14,457,90,424,290
1,15,457,90,424,290
1,14, 59,10,178,466
1,15, 59,10,178,466
1,16, 59,10,178,466
1,15,542,79,565,164
1,16,542,79,565,164
1,17,542,79,565,164
1,16,368,41,392,356
1,17,368,41,392,356
1,18,368,41,392,356
1,17, 87,94,271,270
1,18, 87,94,271,270
1,19, 87,94,271,270
1,18,696,09,700,466
1,19,696,09,700,466
1,20,696,09,700,466
1,19, 174, 97, 171,  96
1,20, 174, 97, 171,  96
1,21, 174, 97, 171,  96
2,1,181,31,142,358
2,2,181,31,142,358
2,3,181,31,142,358
2,2,602,61,640,349
2,3,602,61,640,349
2,4,602,61,640,349
2,3,1048,518,6990,5464
2,4,1048,518,6990,5464
2,5,1048,518,6990,5464
2,4,486,40,472,179
2,5,486,40,472,179
2,6,486,40,472,179
2,5,655,95,445,442
2,6,655,95,445,442
2,7,655,95,445,442
2,6,682,16,664,207
2,7,682,16,664,207
2,8,682,16,664,207
2,7,350,08,339,207
2,8,350,08,339,207
2,9,350,08,339,207
2,8, 661, 80,1027,  22
2,9, 661, 80,1027,  22
2,10, 661, 80,1027,  22
2,9, 426,439, 189, 178
2,10, 426,439, 189, 178
2,11, 426,439, 189, 178
2,10,419,33,437,430
2,11,419,33,437,430
2,12,419,33,437,430
2,11,603,48,628, 54
2,12,603,48,628, 54
2,13,603,48,628, 54
2,12,-81,76,344,442
2,13,-81,76,344,442
2,14,-81,76,344,442
2,13,704,97,683,304
2,14,704,97,683,304
2,15,704,97,683,304
2,14, 160, 78, 374,-874
2,15, 160, 78, 374,-874
2,16, 160, 78, 374,-874
2,15,  861, 752, 2176, 2630
2,16,  861, 752, 2176, 2630
2,17,  861, 752, 2176, 2630
2,16,102,73, 76,419
2,17,102,73, 76,419
2,18,102,73, 76,419
2,17,395,28,315,393
2,18,395,28,315,393
2,19,395,28,315,393
2,18,326,79,332,165
2,19,326,79,332,165
2,20,326,79,332,165
2,19, 51,45, 58,445
2,20, 51,45, 58,445
2,21, 51,45, 58,445
2,1,181,31,142,358
2,2,181,31,142,358
2,3,181,31,142,358
2,2,602,61,640,349
2,3,602,61,640,349
2,4,602,61,640,349
2,3,1048,518,6990,5464
2,4,1048,518,6990,5464
2,5,1048,518,6990,5464
2,4,486,40,472,179
2,5,486,40,472,179
2,6,486,40,472,179
2,5,655,95,445,442
2,6,655,95,445,442
2,7,655,95,445,442
2,6,682,16,664,207
2,7,682,16,664,207
2,8,682,16,664,207
2,7,350,08,339,207
2,8,350,08,339,207
2,9,350,08,339,207
2,8, 661, 80,1027,  22
2,9, 661, 80,1027,  22
2,10, 661, 80,1027,  22
2,9, 426,439, 189, 178
2,10, 426,439, 189, 178
2,11, 426,439, 189, 178
2,10,419,33,437,430
2,11,419,33,437,430
2,12,419,33,437,430
2,11,603,48,628, 54
2,12,603,48,628, 54
2,13,603,48,628, 54
2,12,-81,76,344,442
2,13,-81,76,344,442
2,14,-81,76,344,442
2,13,704,97,683,304
2,14,704,97,683,304
2,15,704,97,683,304
2,14, 160, 78, 374,-874
2,15, 160, 78, 374,-874
2,16, 160, 78, 374,-874
2,15,  861, 752, 2176, 2630
2,16,  861, 752, 2176, 2630
2,17,  861, 752, 2176, 2630
2,16,102,73, 76,419
2,17,102,73, 76,419
2,18,102,73, 76,419
2,17,395,28,315,393
2,18,395,28,315,393
2,19,395,28,315,393
2,18,326,79,332,165
2,19,326,79,332,165
2,20,326,79,332,165
2,19, 51,45, 58,445
2,20, 51,45, 58,445
2,21, 51,45, 58,445
2,1,181,31,142,358
2,2,181,31,142,358
2,3,181,31,142,358
2,2,602,61,640,349
2,3,602,61,640,349
2,4,602,61,640,349
2,3,1048,518,6990,5464
2,4,1048,518,6990,5464
2,5,1048,518,6990,5464
2,4,486,40,472,179
2,5,486,40,472,179
2,6,486,40,472,179
2,5,655,95,445,442
2,6,655,95,445,442
2,7,655,95,445,442
2,6,682,16,664,207
2,7,682,16,664,207
2,8,682,16,664,207
2,7,350,08,339,207
2,8,350,08,339,207
2,9,350,08,339,207
2,8, 661, 80,1027,  22
2,9, 661, 80,1027,  22
2,10, 661, 80,1027,  22
2,9, 426,439, 189, 178
2,10, 426,439, 189, 178
2,11, 426,439, 189, 178
2,10,419,33,437,430
2,11,419,33,437,430
2,12,419,33,437,430
2,11,603,48,628, 54
2,12,603,48,628, 54
2,13,603,48,628, 54
2,12,-81,76,344,442
2,13,-81,76,344,442
2,14,-81,76,344,442
2,13,704,97,683,304
2,14,704,97,683,304
2,15,704,97,683,304
2,14, 160, 78, 374,-874
2,15, 160, 78, 374,-874
2,16, 160, 78, 374,-874
2,15,  861, 752, 2176, 2630
2,16,  861, 752, 2176, 2630
2,17,  861, 752, 2176, 2630
2,16,102,73, 76,419
2,17,102,73, 76,419
2,18,102,73, 76,419
2,17,395,28,315,393
2,18,395,28,315,393
2,19,395,28,315,393
2,18,326,79,332,165
2,19,326,79,332,165
2,20,326,79,332,165
2,19, 51,45, 58,445
2,20, 51,45, 58,445
2,21, 51,45, 58,445
3,1,-382,130, 206, 486
3,2,-382,130, 206, 486
3,3,-382,130, 206, 486
3,2,713,95,729,400
3,3,713,95,729,400
3,4,713,95,729,400
3,3,685,41,680,448
3,4,685,41,680,448
3,5,685,41,680,448
3,4, 624,126,-362, 455
3,5, 624,126,-362, 455
3,6, 624,126,-362, 455
3,5, 55,59, 49,461
3,6, 55,59, 49,461
3,7, 55,59, 49,461
3,6,132,33,115,326
3,7,132,33,115,326
3,8,132,33,115,326
3,7,550,32,573,208
3,8,550,32,573,208
3,9,550,32,573,208
3,8,495,38,490,333
3,9,495,38,490,333
3,10,495,38,490,333
3,9, 434,348,  61, 234
3,10, 434,348,  61, 234
3,11, 434,348,  61, 234
3,10, 240,141,-141, 211
3,11, 240,141,-141, 211
3,12, 240,141,-141, 211
3,11,645,53,637,262
3,12,645,53,637,262
3,13,645,53,637,262
3,12,-538,343, 161, 463
3,13,-538,343, 161, 463
3,14,-538,343, 161, 463
3,13,  590, 443,-1957, 2382
3,14,  590, 443,-1957, 2382
3,15,  590, 443,-1957, 2382
3,14,680,86,133,-76
3,15,680,86,133,-76
3,16,680,86,133,-76
3,15, 618,353,1164, 198
3,16, 618,353,1164, 198
3,17, 618,353,1164, 198
3,16,394,26,442,111
3,17,394,26,442,111
3,18,394,26,442,111
3,17,485,04,465,136
3,18,485,04,465,136
3,19,485,04,465,136
3,18,1011,396,1877, -13
3,19,1011,396,1877, -13
3,20,1011,396,1877, -13
3,19,737,29,694,537
3,20,737,29,694,537
3,21,737,29,694,537
3,1,-382,130, 206, 486
3,2,-382,130, 206, 486
3,3,-382,130, 206, 486
3,2,713,95,729,400
3,3,713,95,729,400
3,4,713,95,729,400
3,3,685,41,680,448
3,4,685,41,680,448
3,5,685,41,680,448
3,4, 624,126,-362, 455
3,5, 624,126,-362, 455
3,6, 624,126,-362, 455
3,5, 55,59, 49,461
3,6, 55,59, 49,461
3,7, 55,59, 49,461
3,6,132,33,115,326
3,7,132,33,115,326
3,8,132,33,115,326
3,7,550,32,573,208
3,8,550,32,573,208
3,9,550,32,573,208
3,8,495,38,490,333
3,9,495,38,490,333
3,10,495,38,490,333
3,9, 434,348,  61, 234
3,10, 434,348,  61, 234
3,11, 434,348,  61, 234
3,10, 240,141,-141, 211
3,11, 240,141,-141, 211
3,12, 240,141,-141, 211
3,11,645,53,637,262
3,12,645,53,637,262
3,13,645,53,637,262
3,12,-538,343, 161, 463
3,13,-538,343, 161, 463
3,14,-538,343, 161, 463
3,13,  590, 443,-1957, 2382
3,14,  590, 443,-1957, 2382
3,15,  590, 443,-1957, 2382
3,14,680,86,133,-76
3,15,680,86,133,-76
3,16,680,86,133,-76
3,15, 618,353,1164, 198
3,16, 618,353,1164, 198
3,17, 618,353,1164, 198
3,16,394,26,442,111
3,17,394,26,442,111
3,18,394,26,442,111
3,17,485,04,465,136
3,18,485,04,465,136
3,19,485,04,465,136
3,18,1011,396,1877, -13
3,19,1011,396,1877, -13
3,20,1011,396,1877, -13
3,19,737,29,694,537
3,20,737,29,694,537
3,21,737,29,694,537
3,1,-382,130, 206, 486
3,2,-382,130, 206, 486
3,3,-382,130, 206, 486
3,2,713,95,729,400
3,3,713,95,729,400
3,4,713,95,729,400
3,3,685,41,680,448
3,4,685,41,680,448
3,5,685,41,680,448
3,4, 624,126,-362, 455
3,5, 624,126,-362, 455
3,6, 624,126,-362, 455
3,5, 55,59, 49,461
3,6, 55,59, 49,461
3,7, 55,59, 49,461
3,6,132,33,115,326
3,7,132,33,115,326
3,8,132,33,115,326
3,7,550,32,573,208
3,8,550,32,573,208
3,9,550,32,573,208
3,8,495,38,490,333
3,9,495,38,490,333
3,10,495,38,490,333
3,9, 434,348,  61, 234
3,10, 434,348,  61, 234
3,11, 434,348,  61, 234
3,10, 240,141,-141, 211
3,11, 240,141,-141, 211
3,12, 240,141,-141, 211
3,11,645,53,637,262
3,12,645,53,637,262
3,13,645,53,637,262
3,12,-538,343, 161, 463
3,13,-538,343, 161, 463
3,14,-538,343, 161, 463
3,13,  590, 443,-1957, 2382
3,14,  590, 443,-1957, 2382
3,15,  590, 443,-1957, 2382
3,14,680,86,133,-76
3,15,680,86,133,-76
3,16,680,86,133,-76
3,15, 618,353,1164, 198
3,16, 618,353,1164, 198
3,17, 618,353,1164, 198
3,16,394,26,442,111
3,17,394,26,442,111
3,18,394,26,442,111
3,17,485,04,465,136
3,18,485,04,465,136
3,19,485,04,465,136
3,18,1011,396,1877, -13
3,19,1011,396,1877, -13
3,20,1011,396,1877, -13
3,19,737,29,694,537
3,20,737,29,694,537
3,21,737,29,694,537
4,1,221,83,191,241
4,2,221,83,191,241
4,3,221,83,191,241
4,2,606,54,554,573
4,3,606,54,554,573
4,4,606,54,554,573
4,3,230,11, -9,466
4,4,230,11, -9,466
4,5,230,11, -9,466
4,4,1056,211,1047, 954
4,5,1056,211,1047, 954
4,6,1056,211,1047, 954
4,5,143,04, 74,481
4,6,143,04, 74,481
4,7,143,04, 74,481
4,6, 590,-18,  98,-311
4,7, 590,-18,  98,-311
4,8, 590,-18,  98,-311
4,7,350,47,754,177
4,8,350,47,754,177
4,9,350,47,754,177
4,8,640,58,691, 57
4,9,640,58,691, 57
4,10,640,58,691, 57
4,9,258,43,352,351
4,10,258,43,352,351
4,11,258,43,352,351
4,10,509,61,550,210
4,11,509,61,550,210
4,12,509,61,550,210
4,11,503,85,516,482
4,12,503,85,516,482
4,13,503,85,516,482
4,12,157,70,177,351
4,13,157,70,177,351
4,14,157,70,177,351
4,13, -356, 221, -203,  572
4,14, -356, 221, -203,  572
4,15, -356, 221, -203,  572
4,14,  398, 194,-1192, -427
4,15,  398, 194,-1192, -427
4,16,  398, 194,-1192, -427
4,15,236,90, 72,329
4,16,236,90, 72,329
4,17,236,90, 72,329
4,16,582,00,594,291
4,17,582,00,594,291
4,18,582,00,594,291
4,17, 361,338, 471, 331
4,18, 361,338, 471, 331
4,19, 361,338, 471, 331
4,18,557,44,547,460
4,19,557,44,547,460
4,20,557,44,547,460
4,19,214,19,357,237
4,20,214,19,357,237
4,21,214,19,357,237
4,1,221,83,191,241
4,2,221,83,191,241
4,3,221,83,191,241
4,2,606,54,554,573
4,3,606,54,554,573
4,4,606,54,554,573
4,3,230,11, -9,466
4,4,230,11, -9,466
4,5,230,11, -9,466
4,4,1056,211,1047, 954
4,5,1056,211,1047, 954
4,6,1056,211,1047, 954
4,5,143,04, 74,481
4,6,143,04, 74,481
4,7,143,04, 74,481
4,6, 590,-18,  98,-311
4,7, 590,-18,  98,-311
4,8, 590,-18,  98,-311
4,7,350,47,754,177
4,8,350,47,754,177
4,9,350,47,754,177
4,8,640,58,691, 57
4,9,640,58,691, 57
4,10,640,58,691, 57
4,9,258,43,352,351
4,10,258,43,352,351
4,11,258,43,352,351
4,10,509,61,550,210
4,11,509,61,550,210
4,12,509,61,550,210
4,11,503,85,516,482
4,12,503,85,516,482
4,13,503,85,516,482
4,12,157,70,177,351
4,13,157,70,177,351
4,14,157,70,177,351
4,13, -356, 221, -203,  572
4,14, -356, 221, -203,  572
4,15, -356, 221, -203,  572
4,14,  398, 194,-1192, -427
4,15,  398, 194,-1192, -427
4,16,  398, 194,-1192, -427
4,15,236,90, 72,329
4,16,236,90, 72,329
4,17,236,90, 72,329
4,16,582,00,594,291
4,17,582,00,594,291
4,18,582,00,594,291
4,17, 361,338, 471, 331
4,18, 361,338, 471, 331
4,19, 361,338, 471, 331
4,18,557,44,547,460
4,19,557,44,547,460
4,20,557,44,547,460
4,19,214,19,357,237
4,20,214,19,357,237
4,21,214,19,357,237
4,1,221,83,191,241
4,2,221,83,191,241
4,3,221,83,191,241
4,2,606,54,554,573
4,3,606,54,554,573
4,4,606,54,554,573
4,3,230,11, -9,466
4,4,230,11, -9,466
4,5,230,11, -9,466
4,4,1056,211,1047, 954
4,5,1056,211,1047, 954
4,6,1056,211,1047, 954
4,5,143,04, 74,481
4,6,143,04, 74,481
4,7,143,04, 74,481
4,6, 590,-18,  98,-311
4,7, 590,-18,  98,-311
4,8, 590,-18,  98,-311
4,7,350,47,754,177
4,8,350,47,754,177
4,9,350,47,754,177
4,8,640,58,691, 57
4,9,640,58,691, 57
4,10,640,58,691, 57
4,9,258,43,352,351
4,10,258,43,352,351
4,11,258,43,352,351
4,10,509,61,550,210
4,11,509,61,550,210
4,12,509,61,550,210
4,11,503,85,516,482
4,12,503,85,516,482
4,13,503,85,516,482
4,12,157,70,177,351
4,13,157,70,177,351
4,14,157,70,177,351
4,13, -356, 221, -203,  572
4,14, -356, 221, -203,  572
4,15, -356, 221, -203,  572
4,14,  398, 194,-1192, -427
4,15,  398, 194,-1192, -427
4,16,  398, 194,-1192, -427
4,15,236,90, 72,329
4,16,236,90, 72,329
4,17,236,90, 72,329
4,16,582,00,594,291
4,17,582,00,594,291
4,18,582,00,594,291
4,17, 361,338, 471, 331
4,18, 361,338, 471, 331
4,19, 361,338, 471, 331
4,18,557,44,547,460
4,19,557,44,547,460
4,20,557,44,547,460
4,19,214,19,357,237
4,20,214,19,357,237
4,21,214,19,357,237
5,1,572,66,457,643
5,2,572,66,457,643
5,3,572,66,457,643
5,2,569,54,550,159
5,3,569,54,550,159
5,4,569,54,550,159
5,3, 22,19,327,350
5,4, 22,19,327,350
5,5, 22,19,327,350
5,4,637,94,633,494
5,5,637,94,633,494
5,6,637,94,633,494
5,5,-276,925, -46, 449
5,6,-276,925, -46, 449
5,7,-276,925, -46, 449
5,6,200,48,213,373
5,7,200,48,213,373
5,8,200,48,213,373
5,7,509,31,511,320
5,8,509,31,511,320
5,9,509,31,511,320
5,8,465,11,846,704
5,9,465,11,846,704
5,10,465,11,846,704
5,9,675,18,593,234
5,10,675,18,593,234
5,11,675,18,593,234
5,10,319,40,449,-53
5,11,319,40,449,-53
5,12,319,40,449,-53
5,11,1142,553,1209, 536
5,12,1142,553,1209, 536
5,13,1142,553,1209, 536
5,12,1416,970, 318, 276
5,13,1416,970, 318, 276
5,14,1416,970, 318, 276
5,13,101,59,234,378
5,14,101,59,234,378
5,15,101,59,234,378
5,14, 335,298, 833,-575
5,15, 335,298, 833,-575
5,16, 335,298, 833,-575
5,15,365,57,248,223
5,16,365,57,248,223
5,17,365,57,248,223
5,16,457,37,461,383
5,17,457,37,461,383
5,18,457,37,461,383
5,17,-2036,8157,  470,  430
5,18,-2036,8157,  470,  430
5,19,-2036,8157,  470,  430
5,18,343,66,301, 93
5,19,343,66,301, 93
5,20,343,66,301, 93
5,19,116,72,280,260
5,20,116,72,280,260
5,21,116,72,280,260
5,1,572,66,457,643
5,2,572,66,457,643
5,3,572,66,457,643
5,2,569,54,550,159
5,3,569,54,550,159
5,4,569,54,550,159
5,3, 22,19,327,350
5,4, 22,19,327,350
5,5, 22,19,327,350
5,4,637,94,633,494
5,5,637,94,633,494
5,6,637,94,633,494
5,5,-276,925, -46, 449
5,6,-276,925, -46, 449
5,7,-276,925, -46, 449
5,6,200,48,213,373
5,7,200,48,213,373
5,8,200,48,213,373
5,7,509,31,511,320
5,8,509,31,511,320
5,9,509,31,511,320
5,8,465,11,846,704
5,9,465,11,846,704
5,10,465,11,846,704
5,9,675,18,593,234
5,10,675,18,593,234
5,11,675,18,593,234
5,10,319,40,449,-53
5,11,319,40,449,-53
5,12,319,40,449,-53
5,11,1142,553,1209, 536
5,12,1142,553,1209, 536
5,13,1142,553,1209, 536
5,12,1416,970, 318, 276
5,13,1416,970, 318, 276
5,14,1416,970, 318, 276
5,13,101,59,234,378
5,14,101,59,234,378
5,15,101,59,234,378
5,14, 335,298, 833,-575
5,15, 335,298, 833,-575
5,16, 335,298, 833,-575
5,15,365,57,248,223
5,16,365,57,248,223
5,17,365,57,248,223
5,16,457,37,461,383
5,17,457,37,461,383
5,18,457,37,461,383
5,17,-2036,8157,  470,  430
5,18,-2036,8157,  470,  430
5,19,-2036,8157,  470,  430
5,18,343,66,301, 93
5,19,343,66,301, 93
5,20,343,66,301, 93
5,19,116,72,280,260
5,20,116,72,280,260
5,21,116,72,280,260
5,1,572,66,457,643
5,2,572,66,457,643
5,3,572,66,457,643
5,2,569,54,550,159
5,3,569,54,550,159
5,4,569,54,550,159
5,3, 22,19,327,350
5,4, 22,19,327,350
5,5, 22,19,327,350
5,4,637,94,633,494
5,5,637,94,633,494
5,6,637,94,633,494
5,5,-276,925, -46, 449
5,6,-276,925, -46, 449
5,7,-276,925, -46, 449
5,6,200,48,213,373
5,7,200,48,213,373
5,8,200,48,213,373
5,7,509,31,511,320
5,8,509,31,511,320
5,9,509,31,511,320
5,8,465,11,846,704
5,9,465,11,846,704
5,10,465,11,846,704
5,9,675,18,593,234
5,10,675,18,593,234
5,11,675,18,593,234
5,10,319,40,449,-53
5,11,319,40,449,-53
5,12,319,40,449,-53
5,11,1142,553,1209, 536
5,12,1142,553,1209, 536
5,13,1142,553,1209, 536
5,12,1416,970, 318, 276
5,13,1416,970, 318, 276
5,14,1416,970, 318, 276
5,13,101,59,234,378
5,14,101,59,234,378
5,15,101,59,234,378
5,14, 335,298, 833,-575
5,15, 335,298, 833,-575
5,16, 335,298, 833,-575
5,15,365,57,248,223
5,16,365,57,248,223
5,17,365,57,248,223
5,16,457,37,461,383
5,17,457,37,461,383
5,18,457,37,461,383
5,17,-2036,8157,  470,  430
5,18,-2036,8157,  470,  430
5,19,-2036,8157,  470,  430
5,18,343,66,301, 93
5,19,343,66,301, 93
5,20,343,66,301, 93
5,19,116,72,280,260
5,20,116,72,280,260
5,21,116,72,280,260
6,1,-158,370,-159, 381
6,2,-158,370,-159, 381
6,3,-158,370,-159, 381
6,2, -118,-172, -138, -157
6,3, -118,-172, -138, -157
6,4, -118,-172, -138, -157
6,3, 317,150, 260,   0
6,4, 317,150, 260,   0
6,5, 317,150, 260,   0
6,4, -5717,14124,   189,   342
6,5, -5717,14124,   189,   342
6,6, -5717,14124,   189,   342
6,5,70,1,44,39
6,6,70,1,44,39
6,7,70,1,44,39
6,6,325,63,357,255
6,7,325,63,357,255
6,8,325,63,357,255
6,7, 143,276, 954,-465
6,8, 143,276, 954,-465
6,9, 143,276, 954,-465
6,8,294,45,309,277
6,9,294,45,309,277
6,10,294,45,309,277
6,9,297,15,288,421
6,10,297,15,288,421
6,11,297,15,288,421
6,10,386,37,422,162
6,11,386,37,422,162
6,12,386,37,422,162
6,11,-31,42,575, 73
6,12,-31,42,575, 73
6,13,-31,42,575, 73
6,12,218,52,142,526
6,13,218,52,142,526
6,14,218,52,142,526
6,13, 677,327,  82, 259
6,14, 677,327,  82, 259
6,15, 677,327,  82, 259
6,14,454,03,362,214
6,15,454,03,362,214
6,16,454,03,362,214
6,15,408,87,468,536
6,16,408,87,468,536
6,17,408,87,468,536
6,16,507,35,506,134
6,17,507,35,506,134
6,18,507,35,506,134
6,17,500,87,439,434
6,18,500,87,439,434
6,19,500,87,439,434
6,18,  675, 429,14914,10021
6,19,  675, 429,14914,10021
6,20,  675, 429,14914,10021
6,19,1774,494, 703, 554
6,20,1774,494, 703, 554
6,21,1774,494, 703, 554
6,1,-158,370,-159, 381
6,2,-158,370,-159, 381
6,3,-158,370,-159, 381
6,2, -118,-172, -138, -157
6,3, -118,-172, -138, -157
6,4, -118,-172, -138, -157
6,3, 317,150, 260,   0
6,4, 317,150, 260,   0
6,5, 317,150, 260,   0
6,4, -5717,14124,   189,   342
6,5, -5717,14124,   189,   342
6,6, -5717,14124,   189,   342
6,5,70,1,44,39
6,6,70,1,44,39
6,7,70,1,44,39
6,6,325,63,357,255
6,7,325,63,357,255
6,8,325,63,357,255
6,7, 143,276, 954,-465
6,8, 143,276, 954,-465
6,9, 143,276, 954,-465
6,8,294,45,309,277
6,9,294,45,309,277
6,10,294,45,309,277
6,9,297,15,288,421
6,10,297,15,288,421
6,11,297,15,288,421
6,10,386,37,422,162
6,11,386,37,422,162
6,12,386,37,422,162
6,11,-31,42,575, 73
6,12,-31,42,575, 73
6,13,-31,42,575, 73
6,12,218,52,142,526
6,13,218,52,142,526
6,14,218,52,142,526
6,13, 677,327,  82, 259
6,14, 677,327,  82, 259
6,15, 677,327,  82, 259
6,14,454,03,362,214
6,15,454,03,362,214
6,16,454,03,362,214
6,15,408,87,468,536
6,16,408,87,468,536
6,17,408,87,468,536
6,16,507,35,506,134
6,17,507,35,506,134
6,18,507,35,506,134
6,17,500,87,439,434
6,18,500,87,439,434
6,19,500,87,439,434
6,18,  675, 429,14914,10021
6,19,  675, 429,14914,10021
6,20,  675, 429,14914,10021
6,19,1774,494, 703, 554
6,20,1774,494, 703, 554
6,21,1774,494, 703, 554
6,1,-158,370,-159, 381
6,2,-158,370,-159, 381
6,3,-158,370,-159, 381
6,2, -118,-172, -138, -157
6,3, -118,-172, -138, -157
6,4, -118,-172, -138, -157
6,3, 317,150, 260,   0
6,4, 317,150, 260,   0
6,5, 317,150, 260,   0
6,4, -5717,14124,   189,   342
6,5, -5717,14124,   189,   342
6,6, -5717,14124,   189,   342
6,5,70,1,44,39
6,6,70,1,44,39
6,7,70,1,44,39
6,6,325,63,357,255
6,7,325,63,357,255
6,8,325,63,357,255
6,7, 143,276, 954,-465
6,8, 143,276, 954,-465
6,9, 143,276, 954,-465
6,8,294,45,309,277
6,9,294,45,309,277
6,10,294,45,309,277
6,9,297,15,288,421
6,10,297,15,288,421
6,11,297,15,288,421
6,10,386,37,422,162
6,11,386,37,422,162
6,12,386,37,422,162
6,11,-31,42,575, 73
6,12,-31,42,575, 73
6,13,-31,42,575, 73
6,12,218,52,142,526
6,13,218,52,142,526
6,14,218,52,142,526
6,13, 677,327,  82, 259
6,14, 677,327,  82, 259
6,15, 677,327,  82, 259
6,14,454,03,362,214
6,15,454,03,362,214
6,16,454,03,362,214
6,15,408,87,468,536
6,16,408,87,468,536
6,17,408,87,468,536
6,16,507,35,506,134
6,17,507,35,506,134
6,18,507,35,506,134
6,17,500,87,439,434
6,18,500,87,439,434
6,19,500,87,439,434
6,18,  675, 429,14914,10021
6,19,  675, 429,14914,10021
6,20,  675, 429,14914,10021
6,19,1774,494, 703, 554
6,20,1774,494, 703, 554
6,21,1774,494, 703, 554
7,1,267,45,271,546
7,2,267,45,271,546
7,3,267,45,271,546
7,2,7189,380, 552, 378
7,3,7189,380, 552, 378
7,4,7189,380, 552, 378
7,3, 62,04, 90,596
7,4, 62,04, 90,596
7,5, 62,04, 90,596
7,4,675,52,687,300
7,5,675,52,687,300
7,6,675,52,687,300
7,5,394,26,269,429
7,6,394,26,269,429
7,7,394,26,269,429
7,6,677,71,694,599
7,7,677,71,694,599
7,8,677,71,694,599
7,7,297,13,339,186
7,8,297,13,339,186
7,9,297,13,339,186
7,8, 169, 26, 366, 205
7,9, 169, 26, 366, 205
7,10, 169, 26, 366, 205
7,9, 86,60, 68,432
7,10, 86,60, 68,432
7,11, 86,60, 68,432
7,10, 52,93, -4,521
